date,SNP,ford,google,vestas,aapl
2017-01-12,4342.08984375,10.430417060852,829.530029296875,21.4467868804931,114.257194519042
2017-01-13,4350.10986328125,10.4635543823242,830.940002441406,21.4942989349365,114.05598449707
2017-01-17,4337.2001953125,10.4469861984252,827.460021972656,21.6273307800292,114.975791931152
2017-01-18,4345.56982421875,10.4469861984252,829.02001953125,21.5228061676025,114.96622467041
2017-01-19,4329.9599609375,10.4638223648071,824.369995117187,21.2852478027343,114.765007019042
2017-01-20,4344.669921875,10.404893875122,828.169982910156,21.6273307800292,114.975791931152
2017-01-23,4333.10009765625,10.3628034591674,844.429992675781,21.3992748260498,115.052444458007
2017-01-24,4361.56005859375,10.6153497695922,849.530029296875,21.3612651824951,114.947059631347
2017-01-25,4396.56982421875,10.7668771743774,858.450012207031,21.5228061676025,116.777084350585
2017-01-26,4393.43017578125,10.4133129119873,856.97998046875,21.5703182220459,116.834564208984
2017-01-27,4389.85009765625,10.5143299102783,845.030029296875,22.0739383697509,116.84415435791
2017-01-30,4363.669921875,10.4133129119873,823.830017089843,21.9504108428955,116.537559509277
2017-01-31,4359.81005859375,10.404893875122,820.190002441406,22.0264301300048,116.269256591796
2017-02-01,4362.10009765625,10.3712215423583,815.239990234375,22.7866153717041,123.35944366455
2017-02-02,4364.85009765625,10.3375482559204,818.260009765625,23.1096973419189,123.148666381835
2017-02-03,4396.9501953125,10.5732583999633,820.130004882812,23.2807369232177,123.675636291503
2017-02-06,4387.669921875,10.5395851135253,821.619995117187,22.8911418914794,124.834976196289
2017-02-07,4388.8701171875,10.3880586624145,829.22998046875,22.3780136108398,126.023040771484
2017-02-08,4393.31005859375,10.4217300415039,829.880004882812,22.8436298370361,126.511688232421
2017-02-09,4419.39990234375,10.4217300415039,830.059997558593,22.9861660003662,127.425857543945
2017-02-10,4435.419921875,10.5311660766601,834.849975585937,22.8531322479248,127.137176513671
2017-02-13,4459.830078125,10.5732583999633,838.960021972656,22.9576587677001,128.263061523437
2017-02-14,4478.97998046875,10.6490211486816,840.030029296875,23.233226776123,129.927810668945
2017-02-15,4501.990234375,10.6321859359741,837.320007324218,23.3472537994384,130.399322509765
2017-02-16,4498.56005859375,10.5564193725585,842.169982910156,23.6228237152099,130.245407104492
2017-02-17,4506.2001953125,10.5900936126708,846.549987792968,23.4042663574218,130.601425170898
2017-02-21,4533.4599609375,10.6826944351196,849.27001953125,23.7273483276367,131.544464111328
2017-02-22,4528.97021484375,10.6658582687377,851.359985351562,23.660831451416,131.938995361328
2017-02-23,4531.39013671875,10.5732583999633,851.0,23.8318729400634,131.380859375
2017-02-24,4539.25,10.4974946975708,847.809997558593,23.4802856445312,131.505996704101
2017-02-27,4544.509765625,10.6574392318725,849.669982910156,23.318748474121,131.76577758789
2017-02-28,4532.93017578125,10.5480041503906,844.929992675781,23.4137706756591,131.823516845703
2017-03-01,4595.72998046875,10.6826944351196,856.75,23.7558555603027,134.517913818359
2017-03-02,4569.169921875,10.6574392318725,849.849975585937,23.5373001098632,133.71922302246
2017-03-03,4571.60009765625,10.6490211486816,849.080017089843,23.5753097534179,134.50828552246
2017-03-06,4556.72021484375,10.5395851135253,847.27001953125,23.6703357696533,134.084869384765
2017-03-07,4543.75,10.4890756607055,851.150024414062,23.5848121643066,134.258087158203
2017-03-08,4534.68017578125,10.5480041503906,853.640014648437,23.660831451416,133.757705688476
2017-03-09,4538.35986328125,10.5227479934692,857.840026855468,23.4232730865478,133.449783325195
2017-03-10,4553.27978515625,10.5480041503906,861.409973144531,23.8413772583007,133.892440795898
2017-03-13,4556.43994140625,10.5564193725585,864.580017089843,23.9173946380615,133.950164794921
2017-03-14,4541.259765625,10.5648393630981,865.909973144531,23.77486038208,133.748077392578
2017-03-15,4579.43994140625,10.6490211486816,868.390014648437,24.0599288940429,135.162673950195
2017-03-16,4572.16015625,10.6911125183105,870.0,24.1549530029296,135.383972167968
2017-03-17,4566.169921875,10.505910873413,872.369995117187,24.3164939880371,134.710418701171
2017-03-20,4557.1201171875,10.3375482559204,867.909973144531,24.5160427093505,136.124954223632
2017-03-21,4500.97998046875,9.8661298751831,850.140014648437,24.7250957489013,134.566009521484
2017-03-22,4509.64990234375,9.90822124481201,849.799987792968,24.3925113677978,136.086441040039
2017-03-23,4504.919921875,9.82403945922851,839.650024414062,25.1051883697509,135.60530090332
2017-03-24,4501.10986328125,9.78194713592529,835.140014648437,25.190710067749,135.335861206054
2017-03-27,4496.52978515625,9.64725685119628,838.510009765625,25.4377708435058,135.566818237304
2017-03-28,4529.169921875,9.80720233917236,840.630004882812,25.2667274475097,138.376663208007
2017-03-29,4535.009765625,9.83245754241943,849.869995117187,25.2382202148437,138.684631347656
2017-03-30,4548.4599609375,9.83245754241943,849.47998046875,25.6088123321533,138.501770019531
2017-03-31,4538.2099609375,9.79878330230712,847.799987792968,25.8463726043701,138.241958618164
2017-04-03,4530.97998046875,9.63041877746582,856.75,25.7228393554687,138.280456542968
2017-04-04,4534.25,9.57149314880371,852.570007324218,25.9984092712402,139.310104370117
2017-04-05,4520.85986328125,9.47889232635498,848.909973144531,25.7988586425781,138.588394165039
2017-04-06,4530.93017578125,9.48731136322021,845.099975585937,26.1517391204834,138.241958618164
2017-04-07,4527.2001953125,9.45363807678222,842.099975585937,25.9293746948242,137.934020996093
2017-04-10,4530.56982421875,9.47047424316406,841.700012207031,26.0937309265136,137.770446777343
2017-04-11,4524.7099609375,9.49572849273681,839.880004882812,26.4901161193847,136.288543701171
2017-04-12,4507.759765625,9.45363807678222,841.460021972656,26.3450984954834,136.452087402343
2017-04-13,4477.06982421875,9.35261821746826,840.179992675781,26.2484188079834,135.730422973632
2017-04-17,4515.64990234375,9.49572849273681,855.130004882812,26.4224414825439,136.480972290039
2017-04-18,4502.66015625,9.5042610168457,853.989990234375,26.3547649383544,135.874740600585
2017-04-19,4495.56005859375,9.54691791534423,856.510009765625,26.673807144165,135.37434387207
2017-04-20,4529.64990234375,9.78580379486084,860.080017089843,26.8961696624755,137.067993164062
2017-04-21,4515.89990234375,9.67489433288574,858.950012207031,26.5674591064453,136.904373168945
2017-04-24,4564.93017578125,9.75167942047119,878.929992675781,27.1765384674072,138.222686767578
2017-04-25,4592.740234375,9.79433536529541,888.840026855468,27.7082748413085,139.079147338867
2017-04-26,4590.56005859375,9.89671802520752,889.140014648437,27.4762458801269,138.261184692382
2017-04-27,4593.56982421875,9.78580379486084,891.440002441406,27.5535888671875,138.367080688476
2017-04-28,4584.81982421875,9.78580379486084,924.52001953125,27.7082748413085,138.232330322265
2017-05-01,4592.77978515625,9.74314785003662,932.820007324218,28.0079803466796,141.051834106445
2017-05-02,4598.240234375,9.3165636062622,937.090026855468,28.1046600341796,141.94676208496
2017-05-03,4593.31982421875,9.44453907012939,948.450012207031,27.7082748413085,141.513748168945
2017-05-04,4596.240234375,9.38481712341308,954.719970703125,28.2110061645507,141.003723144531
2017-05-05,4615.08984375,9.5042610168457,950.280029296875,29.738540649414,143.342071533203
2017-05-08,4615.72998046875,9.49572849273681,958.690002441406,29.3904933929443,147.239334106445
